Question_ID,Reviewee_Email,Cycle_Name,Reviewer_Name,Reviewer_email,Reviewee_Name,Question,Score,Score_Description,Calibrated_Score,Calibrated_Score_Description,Response_Text,Response_Type
Qa1741a54024c,dhughes@justkaizen.com,2025 Mid-Year Review Cycle,William Brown,wbrown@justkaizen.com,Dorothy Hughes,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q62a5ae94510d,asantana@justkaizen.com,2025 Mid-Year Review Cycle,Jennifer Washington,jwashington2@justkaizen.com,Angela Santana,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8cc036a59900,ljackson2@justkaizen.com,2025 Mid-Year Review Cycle,Rose Long,rlong@justkaizen.com,Laura Jackson,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q743d6ccb426c,esnyder@justkaizen.com,2025 Mid-Year Review Cycle,William Brown,wbrown@justkaizen.com,Elizabeth Snyder,Performance Category,1,1 - Outstanding, --, --, --,manager
Qa8392bb0d9cc,ahamilton@justkaizen.com,2025 Mid-Year Review Cycle,William Brown,wbrown@justkaizen.com,Arthur Hamilton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3cb6a1d3a91f,jwashington2@justkaizen.com,2025 Mid-Year Review Cycle,Anthony Gomez,agomez@justkaizen.com,Jennifer Washington,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qefe3051d8660,bking@justkaizen.com,2025 Mid-Year Review Cycle,William Brown,wbrown@justkaizen.com,Billy King,Performance Category,1,1 - Outstanding, --, --, --,manager
Q8b8f9ebc5c18,dweber@justkaizen.com,2025 Mid-Year Review Cycle,Robert Wilson,rwilson@justkaizen.com,Danielle Weber,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qbe6e2f82464a,tcook@justkaizen.com,2025 Mid-Year Review Cycle,Jessica Johnson,jjohnson5@justkaizen.com,Travis Cook,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q20e68954fa73,mbrock@justkaizen.com,2025 Mid-Year Review Cycle,Travis Cook,tcook@justkaizen.com,Manuel Brock,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qa6bf82a4ccdd,gcook3@justkaizen.com,2025 Mid-Year Review Cycle,Bradley Mack,bmack@justkaizen.com,Gary Cook,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q4f37eadc57e5,rvillarreal@justkaizen.com,2025 Mid-Year Review Cycle,Mary Espinoza,mespinoza@justkaizen.com,Robin Villarreal,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qdcc8b4bb29fc,wtaylor@justkaizen.com,2025 Mid-Year Review Cycle,Audrey Shepard,ashepard@justkaizen.com,William Taylor,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8514cf745578,fvalentine@justkaizen.com,2025 Mid-Year Review Cycle,Travis Cook,tcook@justkaizen.com,Frank Valentine,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qfd8ff01ca523,cedwards@justkaizen.com,2025 Mid-Year Review Cycle,Audrey Shepard,ashepard@justkaizen.com,Christina Edwards,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qc31dab9cec34,tnovak@justkaizen.com,2025 Mid-Year Review Cycle,Jessica Johnson,jjohnson5@justkaizen.com,Tracey Novak,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe289015aab6c,dneal@justkaizen.com,2025 Mid-Year Review Cycle,Richard Jones,rjones2@justkaizen.com,Doris Neal,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qeca67a88cc6b,kjohnston@justkaizen.com,2025 Mid-Year Review Cycle,Tracey Novak,tnovak@justkaizen.com,Katherine Johnston,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8c620d124977,dbennett@justkaizen.com,2025 Mid-Year Review Cycle,Richard Jones,rjones2@justkaizen.com,David Bennett,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qccdc61b88c75,rlong@justkaizen.com,2025 Mid-Year Review Cycle,William Mendoza,wmendoza@justkaizen.com,Rose Long,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q8eefd33f86dd,aelliott@justkaizen.com,2025 Mid-Year Review Cycle,Travis Cook,tcook@justkaizen.com,Ashley Elliott,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9e277f4d1a01,mpierce@justkaizen.com,2025 Mid-Year Review Cycle,Richard Jones,rjones2@justkaizen.com,Michael Pierce,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qf99476adf309,tmurray@justkaizen.com,2025 Mid-Year Review Cycle,Jessica Johnson,jjohnson5@justkaizen.com,Troy Murray,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qbe7d959c3110,dschwartz@justkaizen.com,2025 Mid-Year Review Cycle,Travis Cook,tcook@justkaizen.com,Doris Schwartz,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q9a8a1e3deecd,rflynn@justkaizen.com,2025 Mid-Year Review Cycle,Danielle Weber,dweber@justkaizen.com,Robert Flynn,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qab0a138a8c51,jporter@justkaizen.com,2025 Mid-Year Review Cycle,Travis Cook,tcook@justkaizen.com,Jennifer Porter,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7b6b2250b04a,mallen@justkaizen.com,2025 Mid-Year Review Cycle,Robert Wilson,rwilson@justkaizen.com,Mark Allen,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7f53da21a48a,mespinoza@justkaizen.com,2025 Mid-Year Review Cycle,Robert Wilson,rwilson@justkaizen.com,Mary Espinoza,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1e01e3e24a58,rjones2@justkaizen.com,2025 Mid-Year Review Cycle,Jessica Johnson,jjohnson5@justkaizen.com,Richard Jones,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc3e26260b6b0,wmendoza@justkaizen.com,2025 Mid-Year Review Cycle,Jessica Johnson,jjohnson5@justkaizen.com,William Mendoza,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q1400140388e8,kgibbs@justkaizen.com,2025 Mid-Year Review Cycle,Troy Murray,tmurray@justkaizen.com,Kimberly Gibbs,Performance Category,1,1 - Outstanding, --, --, --,manager
Q501320ddbd3f,hwoodard@justkaizen.com,2025 Mid-Year Review Cycle,Mary Kelly,mkelly@justkaizen.com,Heather Woodard,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q124945890d2d,bmack@justkaizen.com,2025 Mid-Year Review Cycle,Robert Wilson,rwilson@justkaizen.com,Bradley Mack,Performance Category,1,1 - Outstanding, --, --, --,manager
Qf79f93aea44c,mkelly@justkaizen.com,2025 Mid-Year Review Cycle,Jessica Johnson,jjohnson5@justkaizen.com,Mary Kelly,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q6c98964029bb,mwilliams2@justkaizen.com,2025 Mid-Year Review Cycle,Bradley Mack,bmack@justkaizen.com,Matthew Williams,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qfe7ee2dbb94a,jgoodwin@justkaizen.com,2025 Mid-Year Review Cycle,Troy Murray,tmurray@justkaizen.com,Jennifer Goodwin,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9858b7dce5f4,vjordan@justkaizen.com,2025 Mid-Year Review Cycle,Mary Espinoza,mespinoza@justkaizen.com,Vincent Jordan,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qbd41a1b0d7c9,kstone@justkaizen.com,2025 Mid-Year Review Cycle,William Mendoza,wmendoza@justkaizen.com,Kayla Stone,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qe8c8b324f827,jmyers@justkaizen.com,2025 Mid-Year Review Cycle,Travis Cook,tcook@justkaizen.com,Jill Myers,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q096bc42fd92e,kcooper2@justkaizen.com,2025 Mid-Year Review Cycle,William Mendoza,wmendoza@justkaizen.com,Kathryn Cooper,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q060f653f82b4,ashepard@justkaizen.com,2025 Mid-Year Review Cycle,Michael Martin,mmartin@justkaizen.com,Audrey Shepard,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qba8ab7ed1fd9,bcollins@justkaizen.com,2025 Mid-Year Review Cycle,Arthur Garcia,agarcia2@justkaizen.com,Brenda Collins,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe6e67db7348d,kalvarez@justkaizen.com,2025 Mid-Year Review Cycle,Arthur Garcia,agarcia2@justkaizen.com,Karen Alvarez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q464d042cd461,jhorton@justkaizen.com,2025 Mid-Year Review Cycle,Paul Stokes,pstokes@justkaizen.com,Jessica Horton,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q6a9a5eb1deb8,eevans@justkaizen.com,2025 Mid-Year Review Cycle,Shane Lopez,slopez@justkaizen.com,Emma Evans,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q91a852e8f6cc,rwilson@justkaizen.com,2025 Mid-Year Review Cycle,Brenda Collins,bcollins@justkaizen.com,Robert Wilson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc83b634da0bb,mmartin@justkaizen.com,2025 Mid-Year Review Cycle,Emma Evans,eevans@justkaizen.com,Michael Martin,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5be1bbf55624,vsanchez2@justkaizen.com,2025 Mid-Year Review Cycle,Leslie Price,lprice@justkaizen.com,Victoria Sanchez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7b0fd89c6d18,cmoore@justkaizen.com,2025 Mid-Year Review Cycle,Paul Stokes,pstokes@justkaizen.com,Carrie Moore,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q14320ca01974,jjohnson5@justkaizen.com,2025 Mid-Year Review Cycle,Leslie Price,lprice@justkaizen.com,Jessica Johnson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q6e90a3492136,lprice@justkaizen.com,2025 Mid-Year Review Cycle,Shane Lopez,slopez@justkaizen.com,Leslie Price,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qee9c5e9e7780,pstokes@justkaizen.com,2025 Mid-Year Review Cycle,Erika Ellis,eellis@justkaizen.com,Paul Stokes,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q50da317113d6,agarcia2@justkaizen.com,2025 Mid-Year Review Cycle,Erika Ellis,eellis@justkaizen.com,Arthur Garcia,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q77e25b70d49a,eellis@justkaizen.com,2025 Mid-Year Review Cycle,James Guerrero,jguerrero@justkaizen.com,Erika Ellis,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q18cef182a5c1,kfowler@justkaizen.com,2025 Mid-Year Review Cycle,Jeffrey Lewis,jlewis4@justkaizen.com,Kelsey Fowler,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q35002681c406,kbailey@justkaizen.com,2025 Mid-Year Review Cycle,Anthony Hurst,ahurst@justkaizen.com,Kevin Bailey,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qc4a18c8b3f8f,swilliamson@justkaizen.com,2025 Mid-Year Review Cycle,Andrea Reyes,areyes@justkaizen.com,Sarah Williamson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qa2bb02cef4a7,aanderson@justkaizen.com,2025 Mid-Year Review Cycle,Melissa Abbott,mabbott2@justkaizen.com,Angela Anderson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0d8a655c2ae8,btorres@justkaizen.com,2025 Mid-Year Review Cycle,Rachel Stevens,rstevens@justkaizen.com,Bruce Torres,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q4babd44cfa20,jbarnes@justkaizen.com,2025 Mid-Year Review Cycle,Brittany Jenkins,bjenkins@justkaizen.com,Jorge Barnes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q723b437553ba,creyes@justkaizen.com,2025 Mid-Year Review Cycle,Cynthia Cochran,ccochran@justkaizen.com,Chad Reyes,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q4eb85acd60e3,creid@justkaizen.com,2025 Mid-Year Review Cycle,Becky Mathews,bmathews@justkaizen.com,Charlene Reid,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qaa00068bd2ed,zpeters@justkaizen.com,2025 Mid-Year Review Cycle,Kevin Bailey,kbailey@justkaizen.com,Zoe Peters,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q808c95f754f5,ktaylor@justkaizen.com,2025 Mid-Year Review Cycle,Robert Maynard,rmaynard@justkaizen.com,Katherine Taylor,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q953c92b04cf2,ehayes2@justkaizen.com,2025 Mid-Year Review Cycle,Morgan Simon,msimon@justkaizen.com,Emily Hayes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7a68e558a99d,rmaynard@justkaizen.com,2025 Mid-Year Review Cycle,Joshua Miller,jmiller2@justkaizen.com,Robert Maynard,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qd0cb2956e1fa,sburns@justkaizen.com,2025 Mid-Year Review Cycle,Janet Richmond,jrichmond@justkaizen.com,Sara Burns,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q5f0eaa2f2b8e,pcarter@justkaizen.com,2025 Mid-Year Review Cycle,Emily Ibarra,eibarra@justkaizen.com,Paige Carter,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5d1fbddcc35e,dmedina@justkaizen.com,2025 Mid-Year Review Cycle,Christopher Taylor,ctaylor3@justkaizen.com,Donald Medina,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0aeb6202f9d2,cellis@justkaizen.com,2025 Mid-Year Review Cycle,Gregg Fleming,gfleming@justkaizen.com,Carol Ellis,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf757f0099885,jwilson3@justkaizen.com,2025 Mid-Year Review Cycle,Kenneth Kidd,kkidd@justkaizen.com,Joshua Wilson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qc71c09e46faf,ahampton@justkaizen.com,2025 Mid-Year Review Cycle,Tina Harris,tharris@justkaizen.com,Ashley Hampton,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qd5e686e79dad,rwilliams2@justkaizen.com,2025 Mid-Year Review Cycle,Angelica Garcia,agarcia4@justkaizen.com,Rodney Williams,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7a5fda3546cb,npayne@justkaizen.com,2025 Mid-Year Review Cycle,Angelica Garcia,agarcia4@justkaizen.com,Nathan Payne,Performance Category,1,1 - Outstanding, --, --, --,manager
Q0e825d90a1a3,spotter2@justkaizen.com,2025 Mid-Year Review Cycle,Nathan Payne,npayne@justkaizen.com,Sandra Potter,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q367bcf23ae62,kkidd@justkaizen.com,2025 Mid-Year Review Cycle,Melissa Abbott,mabbott2@justkaizen.com,Kenneth Kidd,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q5b3935e6651d,rgonzales@justkaizen.com,2025 Mid-Year Review Cycle,Kevin Bailey,kbailey@justkaizen.com,Ruth Gonzales,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Qd640e6dea546,ccochran@justkaizen.com,2025 Mid-Year Review Cycle,Kenneth Kidd,kkidd@justkaizen.com,Cynthia Cochran,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q794df9167549,lbell@justkaizen.com,2025 Mid-Year Review Cycle,Emily Hayes,ehayes2@justkaizen.com,Leah Bell,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q9eba5a088694,ctaylor3@justkaizen.com,2025 Mid-Year Review Cycle,Anthony Hurst,ahurst@justkaizen.com,Christopher Taylor,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q5957f026ee91,cclark3@justkaizen.com,2025 Mid-Year Review Cycle,Nathan Payne,npayne@justkaizen.com,Christine Clark,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q87558c6b7db8,abell@justkaizen.com,2025 Mid-Year Review Cycle,Marie Moore,mmoore4@justkaizen.com,Anthony Bell,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q494886818f6f,dryan@justkaizen.com,2025 Mid-Year Review Cycle,Becky Mathews,bmathews@justkaizen.com,Douglas Ryan,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q658320adb93f,fpadilla@justkaizen.com,2025 Mid-Year Review Cycle,Emily Hayes,ehayes2@justkaizen.com,Franklin Padilla,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q66dc0e240bc4,sduke@justkaizen.com,2025 Mid-Year Review Cycle,Jeffrey Lewis,jlewis4@justkaizen.com,Scott Duke,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2fec834260a7,triddle@justkaizen.com,2025 Mid-Year Review Cycle,Gregg Fleming,gfleming@justkaizen.com,Tamara Riddle,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb10e8e00f7a4,swright2@justkaizen.com,2025 Mid-Year Review Cycle,Becky Mathews,bmathews@justkaizen.com,Sean Wright,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qb74507bf4471,jschultz@justkaizen.com,2025 Mid-Year Review Cycle,Sandra Potter,spotter2@justkaizen.com,Jodi Schultz,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7db3deceb5b7,tmurphy@justkaizen.com,2025 Mid-Year Review Cycle,Kenneth Kidd,kkidd@justkaizen.com,Travis Murphy,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0c634f4ab4a9,aschroeder@justkaizen.com,2025 Mid-Year Review Cycle,Christine Clark,cclark3@justkaizen.com,Aaron Schroeder,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qcbf5b9abe93d,msimon@justkaizen.com,2025 Mid-Year Review Cycle,Miranda Fuller,mfuller@justkaizen.com,Morgan Simon,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8830fb1a9d0f,jbeck@justkaizen.com,2025 Mid-Year Review Cycle,Angela Anderson,aanderson@justkaizen.com,Judy Beck,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1f92528aae34,hbrown@justkaizen.com,2025 Mid-Year Review Cycle,Judy Beck,jbeck@justkaizen.com,Heather Brown,Performance Category,1,1 - Outstanding, --, --, --,manager
Q4fc3c8a9bd1b,jlewis4@justkaizen.com,2025 Mid-Year Review Cycle,Brittany Jenkins,bjenkins@justkaizen.com,Jeffrey Lewis,Performance Category,1,1 - Outstanding, --, --, --,manager
Q68c93ec0fac1,dclayton@justkaizen.com,2025 Mid-Year Review Cycle,Andrea Reyes,areyes@justkaizen.com,Debra Clayton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9a21b3bcc22d,glane@justkaizen.com,2025 Mid-Year Review Cycle,Jeffrey Lewis,jlewis4@justkaizen.com,George Lane,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qbf8eeadcfa3c,gfleming@justkaizen.com,2025 Mid-Year Review Cycle,Matthew Alexander,malexander@justkaizen.com,Gregg Fleming,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q952c66e131f2,bmathews@justkaizen.com,2025 Mid-Year Review Cycle,Angelica Garcia,agarcia4@justkaizen.com,Becky Mathews,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5d4a7fa0957e,tharris@justkaizen.com,2025 Mid-Year Review Cycle,Joshua Miller,jmiller2@justkaizen.com,Tina Harris,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7304d9c43f3e,manderson@justkaizen.com,2025 Mid-Year Review Cycle,Jorge Barnes,jbarnes@justkaizen.com,Michael Anderson,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qf3591a0b1b26,mmoore4@justkaizen.com,2025 Mid-Year Review Cycle,Morgan Simon,msimon@justkaizen.com,Marie Moore,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qd16b13aa67cd,mwright@justkaizen.com,2025 Mid-Year Review Cycle,Kelly Hicks,khicks@justkaizen.com,Matthew Wright,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q4b138db45b31,jmckee@justkaizen.com,2025 Mid-Year Review Cycle,Paul Lawrence,plawrence@justkaizen.com,Jacqueline Mckee,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q18480a77f9b8,csanders@justkaizen.com,2025 Mid-Year Review Cycle,Jacob Vega,jvega2@justkaizen.com,Christopher Sanders,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5334f3c1a9ad,elyons@justkaizen.com,2025 Mid-Year Review Cycle,Paul Anderson,panderson@justkaizen.com,Eric Lyons,Performance Category,5,5 - Does Not Meet Expectations,5,5 - Does Not Meet Expectations, --,manager
Q6f91c98ba832,drios@justkaizen.com,2025 Mid-Year Review Cycle,John Anderson,janderson2@justkaizen.com,David Rios,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qfc3f9edf1bf1,janderson2@justkaizen.com,2025 Mid-Year Review Cycle,Jacob Vega,jvega2@justkaizen.com,John Anderson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qd4fbb80ffe1f,dfrazier@justkaizen.com,2025 Mid-Year Review Cycle,Kelly Hicks,khicks@justkaizen.com,Darrell Frazier,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q83fb596fb79a,adominguez@justkaizen.com,2025 Mid-Year Review Cycle,Monica Garcia,mgarcia2@justkaizen.com,Alexandra Dominguez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0b496c57f07d,rmcneil@justkaizen.com,2025 Mid-Year Review Cycle,Christopher Sanders,csanders@justkaizen.com,Ruth Mcneil,Performance Category,1,1 - Outstanding, --, --, --,manager
Q593a078f65b2,janderson3@justkaizen.com,2025 Mid-Year Review Cycle,Mary Turner,mturner@justkaizen.com,Jay Anderson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9eaf614546c8,areyes@justkaizen.com,2025 Mid-Year Review Cycle,Mary Turner,mturner@justkaizen.com,Andrea Reyes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1427396869e1,mgarcia2@justkaizen.com,2025 Mid-Year Review Cycle,Holly Scott,hscott@justkaizen.com,Monica Garcia,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qd7551effd4fe,bayala@justkaizen.com,2025 Mid-Year Review Cycle,Willie Thomas,wthomas@justkaizen.com,Breanna Ayala,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q70b237268efe,jsmith5@justkaizen.com,2025 Mid-Year Review Cycle,Alexandra Dominguez,adominguez@justkaizen.com,Joseph Smith,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q28c12ea55860,bjenkins@justkaizen.com,2025 Mid-Year Review Cycle,David Rios,drios@justkaizen.com,Brittany Jenkins,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qb7920498572f,mheath@justkaizen.com,2025 Mid-Year Review Cycle,Alexandra Dominguez,adominguez@justkaizen.com,Melissa Heath,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf7c38265f921,agarcia4@justkaizen.com,2025 Mid-Year Review Cycle,Willie Thomas,wthomas@justkaizen.com,Angelica Garcia,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q384a2ff1f351,plawrence@justkaizen.com,2025 Mid-Year Review Cycle,Christopher Sanders,csanders@justkaizen.com,Paul Lawrence,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qa04b3455aef8,jrichmond@justkaizen.com,2025 Mid-Year Review Cycle,Willie Thomas,wthomas@justkaizen.com,Janet Richmond,Performance Category,1,1 - Outstanding, --, --, --,manager
Q73295dba65a3,jmiller2@justkaizen.com,2025 Mid-Year Review Cycle,Willie Thomas,wthomas@justkaizen.com,Joshua Miller,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q50ff84be2f1a,mabbott2@justkaizen.com,2025 Mid-Year Review Cycle,Paul Lawrence,plawrence@justkaizen.com,Melissa Abbott,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qbabe55a67bd3,mturner@justkaizen.com,2025 Mid-Year Review Cycle,Monica Garcia,mgarcia2@justkaizen.com,Mary Turner,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q5512d209208a,khicks@justkaizen.com,2025 Mid-Year Review Cycle,Christopher Sanders,csanders@justkaizen.com,Kelly Hicks,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3cc73ee6e53e,nphillips@justkaizen.com,2025 Mid-Year Review Cycle,David Rios,drios@justkaizen.com,Nicole Phillips,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe55c6e003fce,ahurst@justkaizen.com,2025 Mid-Year Review Cycle,Kelly Hicks,khicks@justkaizen.com,Anthony Hurst,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7d3c462f2f1f,vhatfield@justkaizen.com,2025 Mid-Year Review Cycle,Paul Lawrence,plawrence@justkaizen.com,Vanessa Hatfield,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q59813ec9597a,tanderson@justkaizen.com,2025 Mid-Year Review Cycle,Kenneth Jones,kjones@justkaizen.com,Taylor Anderson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5a10f52c06c5,jvega2@justkaizen.com,2025 Mid-Year Review Cycle,Brandon Hamilton,bhamilton2@justkaizen.com,Jacob Vega,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3e94cd686f40,pbest@justkaizen.com,2025 Mid-Year Review Cycle,Beth Norman,bnorman@justkaizen.com,Phillip Best,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qa1d3e5aa394f,psmith@justkaizen.com,2025 Mid-Year Review Cycle,Christina Morton,cmorton@justkaizen.com,Patricia Smith,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q416572f25463,abaker@justkaizen.com,2025 Mid-Year Review Cycle,Kenneth Jones,kjones@justkaizen.com,Andrea Baker,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q3bc8e408d7a5,abrown2@justkaizen.com,2025 Mid-Year Review Cycle,Thomas Yang,tyang@justkaizen.com,Amanda Brown,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2f8685e9af33,rhunter@justkaizen.com,2025 Mid-Year Review Cycle,Christina Morton,cmorton@justkaizen.com,Rachel Hunter,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb61583587341,lmason@justkaizen.com,2025 Mid-Year Review Cycle,Beth Norman,bnorman@justkaizen.com,Lori Mason,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q81bf1809d4dd,jmiles@justkaizen.com,2025 Mid-Year Review Cycle,Beth Norman,bnorman@justkaizen.com,Jason Miles,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qf7d97ab5faf2,lramirez@justkaizen.com,2025 Mid-Year Review Cycle,Beth Norman,bnorman@justkaizen.com,Lisa Ramirez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe3092e467001,cmorton@justkaizen.com,2025 Mid-Year Review Cycle,Ashley Berry,aberry@justkaizen.com,Christina Morton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd2b34349b958,jmyers2@justkaizen.com,2025 Mid-Year Review Cycle,Jason Cortez,jcortez@justkaizen.com,Joshua Myers,Performance Category,1,1 - Outstanding, --, --, --,manager
Q178065678780,mdavenport@justkaizen.com,2025 Mid-Year Review Cycle,Joseph Logan,jlogan@justkaizen.com,Mark Davenport,Performance Category,3,3 - Strong Contributor, --, --, --,manager
